timestamp,frame_id,detected,center_x,center_y,diameter_maj,diameter_min,area,circularity,aspect_ratio
2025-11-24T15:15:17.480059,70,False,,,,,,,
2025-11-24T15:15:17.513668,71,True,6.943899631500244,307.7018127441406,11.168472290039062,15.866156578063965,128.5,0.7505196446091996,1.4206200047247883
2025-11-24T15:15:17.543876,72,False,,,,,,,
2025-11-24T15:15:17.574921,73,False,,,,,,,
2025-11-24T15:15:17.605591,74,False,,,,,,,
2025-11-24T15:15:17.641404,75,False,,,,,,,
2025-11-24T15:15:17.671480,76,True,424.6750183105469,343.3377685546875,10.978652000427246,12.870888710021973,100.5,0.8071300698178926,1.1723559082813793
2025-11-24T15:15:17.702377,77,True,480.36444091796875,18.5683536529541,13.521051406860352,13.885957717895508,126.5,0.7659537877310058,1.0269879370373574
2025-11-24T15:15:17.735617,78,False,,,,,,,
2025-11-24T15:15:17.768954,79,True,286.8750305175781,356.3653259277344,10.786604881286621,15.874076843261719,125.0,0.748872847553399,1.4716470609908172
2025-11-24T15:15:17.817922,80,False,,,,,,,
2025-11-24T15:15:17.847253,81,False,,,,,,,
2025-11-24T15:15:17.880610,82,True,488.4270324707031,347.2720947265625,10.860128402709961,16.669286727905273,131.5,0.7413250721761149,1.5349068238308226
2025-11-24T15:15:17.909203,83,False,,,,,,,
2025-11-24T15:15:17.941394,84,False,,,,,,,
2025-11-24T15:15:17.974663,85,False,,,,,,,
2025-11-24T15:15:18.007386,86,False,,,,,,,
2025-11-24T15:15:18.038378,87,False,,,,,,,
2025-11-24T15:15:18.070461,88,True,427.2490234375,354.3309631347656,10.327408790588379,15.283751487731934,121.5,0.7750292207842022,1.479921083567381
2025-11-24T15:15:18.102915,89,False,,,,,,,
2025-11-24T15:15:18.152909,90,False,,,,,,,
2025-11-24T15:15:18.184190,91,False,,,,,,,
2025-11-24T15:15:18.214408,92,False,,,,,,,
2025-11-24T15:15:18.245454,93,False,,,,,,,
2025-11-24T15:15:18.279390,94,True,249.7368621826172,325.429931640625,11.450874328613281,13.490894317626953,116.0,0.7598706506534437,1.1781539777938288
2025-11-24T15:15:18.310372,95,False,,,,,,,
2025-11-24T15:15:18.342568,96,True,392.8773193359375,361.04522705078125,11.007854461669922,15.708984375,128.0,0.7398388369575003,1.427070370763835
2025-11-24T15:15:18.374389,97,True,356.1598815917969,362.087890625,14.95499324798584,17.64133644104004,194.0,0.7602529174318329,1.1796284337197924
2025-11-24T15:15:18.408023,98,True,85.87895965576172,41.9504280090332,14.137317657470703,17.54250144958496,180.5,0.7440483965451663,1.2408648255456016
2025-11-24T15:15:18.437325,99,False,,,,,,,
2025-11-24T15:15:18.471734,100,True,43.59713363647461,72.76029968261719,12.585156440734863,16.79153060913086,148.5,0.7598672260771805,1.334232860272456
2025-11-24T15:15:18.521523,101,True,361.1767272949219,355.46331787109375,11.917425155639648,13.610334396362305,115.5,0.8079268911842301,1.1420531764672632
2025-11-24T15:15:18.551094,102,True,426.74615478515625,350.8541259765625,13.589298248291016,17.60474395751953,179.0,0.753774722286119,1.295485781559597
2025-11-24T15:15:18.583054,103,False,,,,,,,
2025-11-24T15:15:18.613573,104,False,,,,,,,
2025-11-24T15:15:18.646375,105,False,,,,,,,
2025-11-24T15:15:18.677738,106,False,,,,,,,
2025-11-24T15:15:18.708360,107,True,243.1040802001953,344.830810546875,11.73334789276123,16.181415557861328,144.0,0.7652616686221463,1.379096088060953
2025-11-24T15:15:18.741594,108,True,351.9798889160156,367.3305358886719,12.392523765563965,16.752126693725586,157.0,0.7955517858858999,1.3517928759986
2025-11-24T15:15:18.772365,109,True,307.9259338378906,370.6853942871094,8.61819839477539,15.693675994873047,101.0,0.7264398688996799,1.8209924458683355
2025-11-24T15:15:18.804634,110,True,336.5690002441406,351.7562561035156,10.292935371398926,14.099952697753906,108.5,0.7589616250518524,1.3698668862787855
2025-11-24T15:15:18.853358,111,False,,,,,,,
2025-11-24T15:15:18.885024,112,False,,,,,,,
2025-11-24T15:15:18.916308,113,True,432.0859069824219,365.8190002441406,11.851627349853516,16.88614845275879,151.0,0.7651485329221076,1.4247956444708714
2025-11-24T15:15:18.951349,114,True,364.0048522949219,377.2358093261719,13.33603572845459,15.684188842773438,136.0,0.7634397982619934,1.1760757084080824
2025-11-24T15:15:18.982530,115,False,,,,,,,
2025-11-24T15:15:19.012348,116,False,,,,,,,
2025-11-24T15:15:19.044648,117,False,,,,,,,
2025-11-24T15:15:19.078519,118,False,,,,,,,
2025-11-24T15:15:19.110643,119,True,340.16998291015625,351.99493408203125,10.231911659240723,14.847293853759766,111.5,0.7799467391085857,1.4510770711427805
2025-11-24T15:15:19.144548,120,False,,,,,,,
2025-11-24T15:15:19.176344,121,False,,,,,,,
2025-11-24T15:15:19.223114,122,True,9.267766952514648,371.58526611328125,28.832725524902344,29.663036346435547,472.5,0.7403190372337697,1.0287974784769687
2025-11-24T15:15:19.254881,123,False,,,,,,,
2025-11-24T15:15:19.286782,124,False,,,,,,,
2025-11-24T15:15:19.318379,125,False,,,,,,,
2025-11-24T15:15:19.352283,126,False,,,,,,,
2025-11-24T15:15:19.382815,127,True,85.49022674560547,43.217002868652344,11.489986419677734,16.54880142211914,137.0,0.7535169039250613,1.440280203769213
2025-11-24T15:15:19.414341,128,True,392.8136901855469,363.8760986328125,11.927643775939941,14.385595321655273,127.0,0.7891452484239744,1.206071742736121
2025-11-24T15:15:19.448549,129,False,,,,,,,
2025-11-24T15:15:19.478927,130,True,69.13078308105469,59.690799713134766,9.930240631103516,14.526061058044434,107.5,0.7519665870329414,1.4628104327840208
2025-11-24T15:15:19.511580,131,False,,,,,,,
2025-11-24T15:15:19.542342,132,False,,,,,,,
2025-11-24T15:15:19.592368,133,False,,,,,,,
2025-11-24T15:15:19.623876,134,True,281.1113586425781,355.4835510253906,10.738558769226074,14.601601600646973,112.5,0.7451770137444469,1.3597355617921292
2025-11-24T15:15:19.655210,135,True,389.40643310546875,360.22998046875,19.54370880126953,20.207399368286133,264.0,0.7043986083801191,1.0339592418105537
2025-11-24T15:15:19.686541,136,False,,,,,,,
2025-11-24T15:15:19.719159,137,False,,,,,,,
2025-11-24T15:15:19.751470,138,True,86.29347229003906,44.06571578979492,11.641838073730469,13.214662551879883,115.5,0.8079268911842301,1.1351009465247164
2025-11-24T15:15:19.783250,139,True,48.9486198425293,73.92888641357422,10.881670951843262,14.592643737792969,111.0,0.7554239782404273,1.341029558910853
2025-11-24T15:15:19.814423,140,False,,,,,,,
2025-11-24T15:15:19.846062,141,True,285.07666015625,359.1482849121094,9.673824310302734,15.152823448181152,105.5,0.7676929551206663,1.5663734833048126
2025-11-24T15:15:19.880709,142,True,337.12139892578125,354.4984130859375,11.325655937194824,13.485604286193848,113.0,0.7814663512823878,1.190712764917459
2025-11-24T15:15:19.927878,143,False,,,,,,,
2025-11-24T15:15:19.959363,144,True,86.32085418701172,43.80455780029297,11.378387451171875,18.089805603027344,152.5,0.740551481627193,1.5898389899989969
2025-11-24T15:15:19.991380,145,False,,,,,,,
2025-11-24T15:15:20.022981,146,False,,,,,,,
2025-11-24T15:15:20.054812,147,False,,,,,,,
2025-11-24T15:15:20.086043,148,False,,,,,,,
2025-11-24T15:15:20.122638,149,False,,,,,,,
2025-11-24T15:15:20.151909,150,True,63.73680114746094,56.68401336669922,11.62781810760498,17.28333854675293,149.0,0.7305073639888209,1.4863783472043397
2025-11-24T15:15:20.182208,151,True,404.546875,358.2687683105469,11.89202880859375,16.91128158569336,151.5,0.7356954063378343,1.4220685499352228
2025-11-24T15:15:20.214840,152,True,283.5203552246094,357.75628662109375,12.70097541809082,16.78899574279785,156.5,0.7261434460605528,1.3218665392437232
2025-11-24T15:15:20.248052,153,True,446.30389404296875,364.1672668457031,13.105384826660156,18.8509464263916,179.5,0.7399262447637527,1.438412167007194
2025-11-24T15:15:20.298466,154,True,426.1721496582031,356.60357666015625,11.119370460510254,12.644960403442383,102.0,0.7954430523798931,1.137201005322123
2025-11-24T15:15:20.326197,155,True,38.984901428222656,54.150020599365234,10.430012702941895,13.673117637634277,104.0,0.7480172907481853,1.3109395660503909
2025-11-24T15:15:20.358665,156,False,,,,,,,
2025-11-24T15:15:20.389823,157,True,83.71930694580078,44.36051559448242,12.029387474060059,18.442235946655273,162.0,0.7350227390657896,1.5330983770641173
2025-11-24T15:15:20.422890,158,True,339.3045349121094,351.3634948730469,10.381009101867676,17.10332489013672,129.0,0.7095159168345467,1.6475588331293132
2025-11-24T15:15:20.454839,159,False,,,,,,,
2025-11-24T15:15:20.487574,160,True,88.17774963378906,44.619056701660156,11.493697166442871,15.0171537399292,120.0,0.7860730868828727,1.3065554291110104
2025-11-24T15:15:20.519294,161,True,85.56886291503906,43.70112228393555,11.344609260559082,19.354764938354492,161.0,0.7080197381939168,1.7060757922767686
2025-11-24T15:15:20.551914,162,False,,,,,,,
2025-11-24T15:15:20.581725,163,False,,,,,,,
2025-11-24T15:15:20.634477,164,True,412.2678527832031,355.90887451171875,16.697261810302734,27.539100646972656,330.0,0.7126131068091931,1.6493182720930861
2025-11-24T15:15:20.663511,165,False,,,,,,,
2025-11-24T15:15:20.695004,166,False,,,,,,,
2025-11-24T15:15:20.725379,167,True,285.0257263183594,362.0915222167969,10.699389457702637,14.616755485534668,106.5,0.7749696655957437,1.366129738261105
2025-11-24T15:15:20.758061,168,False,,,,,,,
2025-11-24T15:15:20.790495,169,True,32.082576751708984,74.20366668701172,10.27843952178955,14.580445289611816,106.5,0.7449715490140303,1.4185464476544207
2025-11-24T15:15:20.823310,170,False,,,,,,,
2025-11-24T15:15:20.856751,171,False,,,,,,,
2025-11-24T15:15:20.888033,172,False,,,,,,,
2025-11-24T15:15:20.919720,173,True,361.51312255859375,359.23046875,12.01179313659668,16.825057983398438,142.0,0.7195436534764191,1.4007114834025542
2025-11-24T15:15:20.952027,174,True,425.4549560546875,362.8401184082031,12.911470413208008,15.271503448486328,128.0,0.7290684620029529,1.182785676376442
2025-11-24T15:15:21.001472,175,False,,,,,,,
2025-11-24T15:15:21.029733,176,False,,,,,,,
2025-11-24T15:15:21.062517,177,False,,,,,,,
2025-11-24T15:15:21.092969,178,False,,,,,,,
2025-11-24T15:15:21.125705,179,False,,,,,,,
2025-11-24T15:15:21.161380,180,False,,,,,,,
2025-11-24T15:15:21.192309,181,True,340.1557922363281,350.2867736816406,11.504766464233398,15.950533866882324,122.5,0.781408062107529,1.3864281843566286
2025-11-24T15:15:21.221901,182,True,342.8771667480469,356.0069580078125,14.973387718200684,18.65691375732422,195.5,0.7006796701288553,1.2460047694244445
2025-11-24T15:15:21.253684,183,False,,,,,,,
2025-11-24T15:15:21.286228,184,False,,,,,,,
2025-11-24T15:15:21.339409,185,False,,,,,,,
2025-11-24T15:15:21.365794,186,False,,,,,,,
2025-11-24T15:15:21.398196,187,True,474.0965270996094,358.7242736816406,13.654195785522461,16.708303451538086,155.0,0.7854173719915813,1.2236753075987519
2025-11-24T15:15:21.430099,188,False,,,,,,,
2025-11-24T15:15:21.463111,189,False,,,,,,,
2025-11-24T15:15:21.494739,190,False,,,,,,,
2025-11-24T15:15:21.527068,191,False,,,,,,,
2025-11-24T15:15:21.557841,192,True,58.60538101196289,60.6782341003418,13.702310562133789,20.027362823486328,198.0,0.723891602962638,1.4616046885718
2025-11-24T15:15:21.590261,193,False,,,,,,,
2025-11-24T15:15:21.623503,194,False,,,,,,,
2025-11-24T15:15:21.655162,195,True,4.21420955657959,297.6380920410156,14.450563430786133,15.224661827087402,130.0,0.7955985936373098,1.0535686616262614
2025-11-24T15:15:21.704478,196,True,480.38665771484375,337.72991943359375,16.573501586914062,18.100488662719727,210.0,0.78993010710397,1.0921341803157123
2025-11-24T15:15:21.735561,197,True,340.2149963378906,353.658447265625,10.498544692993164,14.877832412719727,116.5,0.7431350141675684,1.4171327008320156
2025-11-24T15:15:21.765911,198,True,8.085463523864746,374.7594299316406,20.03377914428711,34.435943603515625,394.5,0.7243569674255023,1.7188939558835818
2025-11-24T15:15:21.799452,199,False,,,,,,,
2025-11-24T15:15:21.830832,200,False,,,,,,,
2025-11-24T15:15:21.860629,201,False,,,,,,,
2025-11-24T15:15:21.897750,202,True,1.3433036804199219,309.3772277832031,13.220067977905273,20.109500885009766,119.5,0.7792175492512747,1.521134338906916
2025-11-24T15:15:21.925596,203,True,294.3265075683594,364.5695495605469,12.055800437927246,13.640249252319336,125.5,0.8005445860775093,1.1314261704250916
2025-11-24T15:15:21.957472,204,False,,,,,,,
2025-11-24T15:15:21.990249,205,True,459.3933410644531,143.31814575195312,10.44079303741455,14.124391555786133,110.0,0.7486183568148378,1.3528081777278071
2025-11-24T15:15:22.042124,206,False,,,,,,,
2025-11-24T15:15:22.070327,207,False,,,,,,,
2025-11-24T15:15:22.100333,208,False,,,,,,,
2025-11-24T15:15:22.134403,209,False,,,,,,,
2025-11-24T15:15:22.166687,210,False,,,,,,,
2025-11-24T15:15:22.198351,211,True,336.645263671875,354.1764831542969,11.32494068145752,13.455436706542969,113.5,0.7939368151464078,1.188124149775865
2025-11-24T15:15:22.231472,212,False,,,,,,,
2025-11-24T15:15:22.262505,213,True,83.09870147705078,42.29852294921875,10.643758773803711,18.163171768188477,131.0,0.7461560040811472,1.706462016635461
2025-11-24T15:15:22.293903,214,True,7.94382381439209,365.3269958496094,17.280685424804688,19.876768112182617,244.0,0.7341183812890443,1.1502302410656278
2025-11-24T15:15:22.328173,215,False,,,,,,,
2025-11-24T15:15:22.359565,216,False,,,,,,,
2025-11-24T15:15:22.406239,217,True,94.09833526611328,37.013755798339844,11.636054039001465,13.79701042175293,108.5,0.7895230865458984,1.185712028304131
2025-11-24T15:15:22.440044,218,False,,,,,,,
2025-11-24T15:15:22.470395,219,True,505.1607666015625,358.6404724121094,14.389957427978516,23.136934280395508,233.5,0.7078322903804406,1.6078527534457763
2025-11-24T15:15:22.504767,220,True,7.8552703857421875,309.6043701171875,9.784475326538086,15.421799659729004,111.5,0.7385532180667185,1.576149723813119
2025-11-24T15:15:22.533916,221,False,,,,,,,
2025-11-24T15:15:22.566328,222,False,,,,,,,
2025-11-24T15:15:22.597599,223,False,,,,,,,
2025-11-24T15:15:22.630540,224,True,412.70111083984375,354.7991943359375,10.266345024108887,14.113572120666504,108.0,0.8085181376604154,1.3747415183087555
2025-11-24T15:15:22.662146,225,False,,,,,,,
2025-11-24T15:15:22.696964,226,False,,,,,,,
2025-11-24T15:15:22.745242,227,True,502.6329650878906,56.63529586791992,11.41588020324707,15.964617729187012,118.5,0.7558926968142219,1.398456890445402
2025-11-24T15:15:22.777307,228,False,,,,,,,
2025-11-24T15:15:22.806307,229,False,,,,,,,
2025-11-24T15:15:22.837489,230,True,7.750731945037842,379.85614013671875,15.58491325378418,17.958110809326172,153.5,0.7495905478033891,1.1522752398182592
2025-11-24T15:15:22.871771,231,True,477.8452453613281,17.3908634185791,14.416279792785645,18.055322647094727,178.5,0.7583913941218882,1.2524258445444663
2025-11-24T15:15:22.905004,232,False,,,,,,,
2025-11-24T15:15:22.934341,233,False,,,,,,,
2025-11-24T15:15:22.966220,234,False,,,,,,,
2025-11-24T15:15:22.998136,235,True,43.22377395629883,66.06141662597656,13.835162162780762,17.413362503051758,173.0,0.7285085304776456,1.2586308016877632
2025-11-24T15:15:23.028400,236,True,7.314879417419434,368.6573181152344,10.261212348937988,14.925935745239258,109.5,0.7967997970209759,1.4545975449174398
2025-11-24T15:15:23.063795,237,True,503.60162353515625,49.60388946533203,13.17097282409668,15.40677261352539,149.0,0.7918332543381931,1.1697519727309953
2025-11-24T15:15:23.110869,238,True,7.440364360809326,314.2159423828125,18.242897033691406,23.929452896118164,279.0,0.7196408307829183,1.3117133501445162
2025-11-24T15:15:23.143224,239,False,,,,,,,
2025-11-24T15:15:23.175711,240,True,6.583916187286377,293.7198181152344,12.692811012268066,16.50002670288086,154.0,0.7803501594040038,1.299950451242245
2025-11-24T15:15:23.205788,241,False,,,,,,,
2025-11-24T15:15:23.237199,242,False,,,,,,,
2025-11-24T15:15:23.270477,243,False,,,,,,,
2025-11-24T15:15:23.305875,244,True,4.44368839263916,292.69287109375,11.867447853088379,14.845505714416504,110.5,0.7909600879267444,1.2509433070405118
2025-11-24T15:15:23.333566,245,True,7.538455963134766,367.7151184082031,11.08655071258545,19.407079696655273,151.0,0.7303784640046826,1.7505063972799013
2025-11-24T15:15:23.365737,246,False,,,,,,,
2025-11-24T15:15:23.398926,247,True,80.82251739501953,48.797828674316406,9.62721061706543,17.023202896118164,123.5,0.7213165455971685,1.7682381538120988
2025-11-24T15:15:23.430643,248,False,,,,,,,
2025-11-24T15:15:23.481207,249,False,,,,,,,
2025-11-24T15:15:23.511158,250,True,49.44911193847656,309.7747497558594,12.00435733795166,13.873467445373535,127.0,0.7608548131142535,1.1557025419270188
2025-11-24T15:15:23.543526,251,True,85.39447784423828,43.24551010131836,13.724056243896484,14.112170219421387,138.5,0.7807872393757279,1.028279754931619
2025-11-24T15:15:23.574652,252,False,,,,,,,
2025-11-24T15:15:23.605876,253,False,,,,,,,
2025-11-24T15:15:23.637044,254,True,481.1821594238281,22.92096519470215,10.619755744934082,13.474648475646973,101.5,0.7099963589194749,1.268828354479471
2025-11-24T15:15:23.668382,255,False,,,,,,,
2025-11-24T15:15:23.701064,256,False,,,,,,,
2025-11-24T15:15:23.732656,257,False,,,,,,,
2025-11-24T15:15:23.766335,258,True,58.097206115722656,308.25653076171875,21.407590866088867,23.8850154876709,357.0,0.7167796892116979,1.1157264038421082
2025-11-24T15:15:23.815194,259,False,,,,,,,
2025-11-24T15:15:23.846421,260,False,,,,,,,
2025-11-24T15:15:23.879188,261,True,88.19386291503906,43.794578552246094,13.137174606323242,14.769389152526855,135.5,0.7030494884644993,1.1242438706092952
2025-11-24T15:15:23.908164,262,True,480.7392883300781,268.262939453125,10.006307601928711,13.90551471710205,102.5,0.7169913969383859,1.3896747812097032
2025-11-24T15:15:23.940878,263,False,,,,,,,
2025-11-24T15:15:23.973714,264,True,84.54183959960938,41.9765739440918,14.952869415283203,18.71749496459961,199.5,0.715015827062438,1.2517660117932017
2025-11-24T15:15:24.007295,265,True,3.9887566566467285,173.5902557373047,20.158845901489258,22.847248077392578,252.5,0.7126167847298092,1.1333608608191132
2025-11-24T15:15:24.039188,266,True,462.837646484375,378.57073974609375,13.529407501220703,16.81464195251465,141.5,0.7750048823903989,1.2428216614937404
2025-11-24T15:15:24.071629,267,True,507.55938720703125,74.86354064941406,12.369057655334473,20.607404708862305,137.5,0.7134266026853776,1.6660447074502986
2025-11-24T15:15:24.107365,268,True,57.20743179321289,308.6386413574219,23.300031661987305,32.673152923583984,528.0,0.7035447848312303,1.4022792756376001
2025-11-24T15:15:24.133428,269,True,7.929532051086426,365.4856262207031,17.88874626159668,27.17134666442871,325.0,0.7018159385242053,1.5189071804239633
2025-11-24T15:15:24.186226,270,False,,,,,,,
2025-11-24T15:15:24.216024,271,True,50.990211486816406,312.0329895019531,11.362223625183105,14.103789329528809,113.0,0.7287551393242864,1.241287669869625
2025-11-24T15:15:24.245936,272,True,58.26262283325195,63.205482482910156,11.339406967163086,12.454436302185059,101.0,0.787644591082051,1.0983321473441028
2025-11-24T15:15:24.278181,273,True,18.284934997558594,319.1890563964844,10.163156509399414,16.13987159729004,121.0,0.7249089164316903,1.5880764990961767
2025-11-24T15:15:24.309564,274,False,,,,,,,
2025-11-24T15:15:24.342020,275,False,,,,,,,
2025-11-24T15:15:24.372297,276,False,,,,,,,
2025-11-24T15:15:24.406176,277,True,500.6221923828125,350.2242736816406,15.890707969665527,24.169097900390625,210.5,0.7059464419442626,1.5209578091530138
2025-11-24T15:15:24.437858,278,True,38.44498825073242,94.59983825683594,11.323226928710938,16.374324798583984,137.0,0.7535169039250613,1.446082769125012
2025-11-24T15:15:24.469170,279,True,6.9975128173828125,90.90248107910156,10.915338516235352,13.878316879272461,112.0,0.7622295996660167,1.271450774264054
2025-11-24T15:15:24.517676,280,False,,,,,,,
2025-11-24T15:15:24.549005,281,True,506.4590148925781,8.391685485839844,12.90951919555664,22.58731460571289,173.5,0.7063857821769151,1.7496633696337742
2025-11-24T15:15:24.581605,282,False,,,,,,,
2025-11-24T15:15:24.613178,283,False,,,,,,,
2025-11-24T15:15:24.646388,284,True,503.21539306640625,28.501005172729492,13.304402351379395,17.989633560180664,179.0,0.7314224075585338,1.3521563564378487
2025-11-24T15:15:24.676555,285,True,436.1493835449219,148.20541381835938,9.612116813659668,15.437748908996582,110.0,0.7486183568148378,1.6060715451342242
2025-11-24T15:15:24.710162,286,False,,,,,,,
2025-11-24T15:15:24.741159,287,False,,,,,,,
2025-11-24T15:15:24.773520,288,False,,,,,,,
2025-11-24T15:15:24.805896,289,True,495.689453125,46.29328536987305,11.272377967834473,14.116557121276855,115.0,0.7145803430610792,1.252313922514333
2025-11-24T15:15:24.838343,290,False,,,,,,,
2025-11-24T15:15:24.886554,291,False,,,,,,,
2025-11-24T15:15:24.917565,292,True,472.0088806152344,356.36468505859375,14.780611991882324,20.387418746948242,220.5,0.7278962254565374,1.3793351302916352
2025-11-24T15:15:24.947791,293,False,,,,,,,
2025-11-24T15:15:24.981653,294,True,503.9534912109375,40.659610748291016,10.506356239318848,18.099271774291992,131.0,0.7461560040811472,1.7226971596356466
